VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-03 15:10:33.735,112744,156119,173715,243004,251048,237723,213666,87320,79317,23269,3163,1062768
2022-11-03 15:11:37.335,111709,154747,172139,242826,250251,237062,212276,85714,76225,21854,2744,1065422
2022-11-03 15:12:40.935,90536,124992,145742,230063,236809,221999,188516,59143,34686,6404,434,1060822
2022-11-03 15:13:44.535,74300,102677,126814,218376,223786,209636,168470,44492,14195,1766,68,1058563
VARIABLE: XBH6.XCED.041.440:PRESSURE

Timestamp (UTC_TIME),Value
2022-11-03 14:05:54.135,2.060500144958496
2022-11-03 14:06:57.735,2.064500093460083
2022-11-03 14:08:01.335,2.0625
2022-11-03 14:09:04.935,2.060500144958496
2022-11-03 14:10:08.535,2.058500051498413
2022-11-03 14:11:12.135,2.055999994277954
2022-11-03 14:12:15.735,2.055000066757202
2022-11-03 14:13:19.335,2.0510001182556152
2022-11-03 14:14:22.935,2.0500001907348633
2022-11-03 14:15:26.535,2.0470001697540283
2022-11-03 14:16:30.135,2.0460000038146973
2022-11-03 14:17:33.735,2.0460000038146973
2022-11-03 14:18:37.335,2.0465002059936523
2022-11-03 14:19:40.935,2.0460000038146973
2022-11-03 14:20:44.535,2.0465002059936523
2022-11-03 14:21:48.135,2.0460000038146973
2022-11-03 14:22:51.735,2.0465002059936523
2022-11-03 14:23:55.335,2.0460000038146973
2022-11-03 14:24:58.935,2.0470001697540283
2022-11-03 14:26:02.535,2.0470001697540283
2022-11-03 14:27:06.135,2.0470001697540283
2022-11-03 14:28:09.735,2.0465002059936523
2022-11-03 14:29:13.335,2.0465002059936523
2022-11-03 14:30:16.935,2.0455000400543213
2022-11-03 14:31:20.535,2.0445001125335693
2022-11-03 14:32:24.135,2.0405001640319824
2022-11-03 14:33:27.735,2.0400002002716064
2022-11-03 14:34:31.335,2.0355000495910645
2022-11-03 14:35:34.935,2.0360000133514404
2022-11-03 14:36:38.535,2.0325000286102295
2022-11-03 14:37:42.135,2.0305001735687256
2022-11-03 14:38:45.735,2.0305001735687256
2022-11-03 14:39:49.335,2.0305001735687256
2022-11-03 14:40:52.935,2.0264999866485596
2022-11-03 14:41:56.535,2.0255000591278076
2022-11-03 14:43:00.135,2.0250000953674316
2022-11-03 14:44:03.735,2.0205001831054688
2022-11-03 14:45:07.335,2.0210001468658447
2022-11-03 14:46:10.935,2.0215001106262207
2022-11-03 14:47:14.535,2.0190000534057617
2022-11-03 14:48:18.135,2.015500068664551
2022-11-03 14:49:21.735,2.0160000324249268
2022-11-03 14:50:25.335,2.0164999961853027
2022-11-03 14:51:28.935,2.0164999961853027
2022-11-03 14:52:32.535,2.014000177383423
2022-11-03 14:53:36.135,2.010500192642212
2022-11-03 14:54:39.735,2.009500026702881
2022-11-03 14:55:43.335,2.004500150680542
2022-11-03 14:56:46.935,2.00600004196167
2022-11-03 14:57:50.535,2.006500005722046
2022-11-03 14:58:54.135,2.006500005722046
2022-11-03 14:59:57.735,2.004500150680542
2022-11-03 15:01:01.335,2.000500202178955
2022-11-03 15:02:04.935,2.001000165939331
2022-11-03 15:03:08.535,2.001000165939331
2022-11-03 15:04:12.135,1.998000144958496
2022-11-03 15:05:15.735,1.996000051498413
2022-11-03 15:06:19.335,1.9950001239776611
2022-11-03 15:07:22.935,1.9905000925064087
2022-11-03 15:08:26.535,1.9895000457763672
2022-11-03 15:09:30.135,1.9860000610351562
2022-11-03 15:10:33.735,1.9855000972747803
2022-11-03 15:11:37.335,1.9860000610351562
2022-11-03 15:12:40.935,1.9835001230239868
2022-11-03 15:13:44.535,1.9810000658035278
