VARIABLE: XBH6.XCED.041.440:Counts

Timestamp (UTC_TIME),Array Values
2022-11-03 11:51:16.935,1.402500033378601
2022-11-03 11:52:20.535,1.4140000343322754
2022-11-03 11:53:24.135,1.4250000715255737
2022-11-03 11:54:27.735,1.436000108718872
2022-11-03 11:55:31.335,1.4480000734329224
2022-11-03 11:56:34.935,1.4590001106262207
2022-11-03 11:57:38.535,1.471500039100647
2022-11-03 11:58:42.135,1.4825000762939453
2022-11-03 11:59:45.735,1.4935001134872437
2022-11-03 12:00:49.335,1.5045000314712524
2022-11-03 12:01:52.935,1.5170000791549683
2022-11-03 12:02:56.535,1.527500033378601
2022-11-03 12:04:00.135,1.539500117301941
2022-11-03 12:05:03.735,1.5490000247955322
2022-11-03 12:06:07.335,1.562000036239624
2022-11-03 12:07:10.935,1.5730000734329224
2022-11-03 12:08:14.535,1.5840001106262207
2022-11-03 12:09:18.135,1.5950000286102295
2022-11-03 12:10:21.735,1.6075000762939453
2022-11-03 12:11:25.335,1.6190000772476196
2022-11-03 12:12:28.935,1.6295000314712524
2022-11-03 12:13:32.535,1.6405000686645508
2022-11-03 12:14:36.135,1.6515001058578491
2022-11-03 12:15:39.735,1.661500096321106
2022-11-03 12:16:43.335,1.6745001077651978
2022-11-03 12:17:46.935,1.6855000257492065
2022-11-03 12:18:50.535,1.6970000267028809
2022-11-03 12:19:54.135,1.7085000276565552
2022-11-03 12:20:57.735,1.7190001010894775
2022-11-03 12:22:01.335,1.7295000553131104
2022-11-03 12:23:04.935,1.7420001029968262
2022-11-03 12:24:08.535,1.7535001039505005
2022-11-03 12:25:12.135,1.7650001049041748
2022-11-03 12:26:15.735,1.7765001058578491
2022-11-03 12:27:19.335,1.7880001068115234
2022-11-03 12:28:22.935,1.7980000972747803
2022-11-03 12:29:26.535,1.8095000982284546
2022-11-03 12:30:30.135,1.8200000524520874
2022-11-03 12:31:33.735,1.8320001363754272
2022-11-03 12:32:37.335,1.84250009059906
2022-11-03 12:33:40.935,1.8555001020431519
2022-11-03 12:34:44.535,1.8665001392364502
2022-11-03 12:35:48.135,1.877000093460083
2022-11-03 12:36:51.735,1.8885000944137573
2022-11-03 12:37:55.335,1.8995001316070557
2022-11-03 12:38:58.935,1.91100013256073
2022-11-03 12:40:02.535,1.9215000867843628
2022-11-03 12:41:06.135,1.933000087738037
2022-11-03 12:42:09.735,1.9450000524520874
2022-11-03 12:43:13.335,1.9560000896453857
2022-11-03 12:44:16.935,1.9685001373291016
2022-11-03 12:45:20.535,1.9800001382827759
2022-11-03 12:46:24.135,1.9905000925064087
2022-11-03 12:47:27.735,2.002000093460083
2022-11-03 12:48:31.335,2.013500213623047
2022-11-03 12:49:34.935,2.0240001678466797
2022-11-03 12:50:38.535,2.0350000858306885
